ProductKey,Unit price,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,DaysToManufacture,ProductLine,Class,ModelName,EnglishDescription,StartDate,Status
334,699.0982,BK-R50B-60,2,LB ,CM ,"Road-650 Black, 60",413.1463,Black,100,75,699.0982,60,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
335,782.99,BK-R50B-60,2,LB ,CM ,"Road-650 Black, 60",486.7066,Black,100,75,782.99,60,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
336,699.0982,BK-R50B-62,2,LB ,CM ,"Road-650 Black, 62",413.1463,Black,100,75,699.0982,62,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
337,782.99,BK-R50B-62,2,LB ,CM ,"Road-650 Black, 62",486.7066,Black,100,75,782.99,62,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
338,699.0982,BK-R50B-44,2,LB ,CM ,"Road-650 Black, 44",413.1463,Black,100,75,699.0982,44,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
339,782.99,BK-R50B-44,2,LB ,CM ,"Road-650 Black, 44",486.7066,Black,100,75,782.99,44,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
340,699.0982,BK-R50B-48,2,LB ,CM ,"Road-650 Black, 48",413.1463,Black,100,75,699.0982,48,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
341,782.99,BK-R50B-48,2,LB ,CM ,"Road-650 Black, 48",486.7066,Black,100,75,782.99,48,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
342,699.0982,BK-R50B-52,2,LB ,CM ,"Road-650 Black, 52",413.1463,Black,100,75,699.0982,52,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
343,782.99,BK-R50B-52,2,LB ,CM ,"Road-650 Black, 52",486.7066,Black,100,75,782.99,52,4,R ,L ,Road-650,"Value-priced bike with many features of our top-of-the-line models. Has the same light, stiff frame, and the quick acceleration we're famous for.",01-07-2003,
344,3399.99,BK-M82S-38,1,LB ,CM ,"Mountain-100 Silver, 38",1912.1544,Silver,100,75,3399.99,38,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
345,3399.99,BK-M82S-42,1,LB ,CM ,"Mountain-100 Silver, 42",1912.1544,Silver,100,75,3399.99,42,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
346,3399.99,BK-M82S-44,1,LB ,CM ,"Mountain-100 Silver, 44",1912.1544,Silver,100,75,3399.99,44,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
347,3399.99,BK-M82S-48,1,LB ,CM ,"Mountain-100 Silver, 48",1912.1544,Silver,100,75,3399.99,48,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
348,3374.99,BK-M82B-38,1,LB ,CM ,"Mountain-100 Black, 38",1898.0944,Black,100,75,3374.99,38,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
349,3374.99,BK-M82B-42,1,LB ,CM ,"Mountain-100 Black, 42",1898.0944,Black,100,75,3374.99,42,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
350,3374.99,BK-M82B-44,1,LB ,CM ,"Mountain-100 Black, 44",1898.0944,Black,100,75,3374.99,44,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
351,3374.99,BK-M82B-48,1,LB ,CM ,"Mountain-100 Black, 48",1898.0944,Black,100,75,3374.99,48,4,M ,H ,Mountain-100,"Top-of-the-line competition mountain bike. Performance-enhancing options include the innovative HL Frame, super-smooth front suspension, and traction for all terrain.",01-07-2003,
352,2071.4196,BK-M68S-38,1,LB ,CM ,"Mountain-200 Silver, 38",1117.8559,Silver,100,75,2071.4196,38,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,
353,2319.99,BK-M68S-38,1,LB ,CM ,"Mountain-200 Silver, 38",1265.6195,Silver,100,75,2319.99,38,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,Current
354,2071.4196,BK-M68S-42,1,LB ,CM ,"Mountain-200 Silver, 42",1117.8559,Silver,100,75,2071.4196,42,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,
355,2319.99,BK-M68S-42,1,LB ,CM ,"Mountain-200 Silver, 42",1265.6195,Silver,100,75,2319.99,42,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,Current
356,2071.4196,BK-M68S-46,1,LB ,CM ,"Mountain-200 Silver, 46",1117.8559,Silver,100,75,2071.4196,46,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,
357,2319.99,BK-M68S-46,1,LB ,CM ,"Mountain-200 Silver, 46",1265.6195,Silver,100,75,2319.99,46,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,Current
358,2049.0982,BK-M68B-38,1,LB ,CM ,"Mountain-200 Black, 38",1105.81,Black,100,75,2049.0982,38,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,
359,2294.99,BK-M68B-38,1,LB ,CM ,"Mountain-200 Black, 38",1251.9813,Black,100,75,2294.99,38,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,Current
360,2049.0982,BK-M68B-42,1,LB ,CM ,"Mountain-200 Black, 42",1105.81,Black,100,75,2049.0982,42,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,
361,2294.99,BK-M68B-42,1,LB ,CM ,"Mountain-200 Black, 42",1251.9813,Black,100,75,2294.99,42,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,Current
362,2049.0982,BK-M68B-46,1,LB ,CM ,"Mountain-200 Black, 46",1105.81,Black,100,75,2049.0982,46,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,
363,2294.99,BK-M68B-46,1,LB ,CM ,"Mountain-200 Black, 46",1251.9813,Black,100,75,2294.99,46,4,M ,H ,Mountain-200,Serious back-country riding. Perfect for all levels of competition. Uses the same HL Frame as the Mountain-100.,01-07-2003,Current
364,0,BK-M47B-38,1,LB ,CM ,"Mountain-300 Black, 38",598.4354,Black,100,75,1079.99,38,4,M ,M ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,01-07-2003,
365,0,BK-M47B-40,1,LB ,CM ,"Mountain-300 Black, 40",598.4354,Black,100,75,1079.99,40,4,M ,M ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,01-07-2003,
366,0,BK-M47B-44,1,LB ,CM ,"Mountain-300 Black, 44",598.4354,Black,100,75,1079.99,44,4,M ,M ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,01-07-2003,
367,0,BK-M47B-48,1,LB ,CM ,"Mountain-300 Black, 48",598.4354,Black,100,75,1079.99,48,4,M ,M ,Mountain-300,For true trail addicts.  An extremely durable bike that will go anywhere and keep you in control on challenging terrain - without breaking your budget.,01-07-2003,
368,2443.35,BK-R89R-44,2,LB ,CM ,"Road-250 Red, 44",1518.7864,Red,100,75,2443.35,44,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
369,2443.35,BK-R89R-48,2,LB ,CM ,"Road-250 Red, 48",1518.7864,Red,100,75,2443.35,48,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
370,2443.35,BK-R89R-52,2,LB ,CM ,"Road-250 Red, 52",1518.7864,Red,100,75,2443.35,52,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
371,2181.5625,BK-R89R-58,2,LB ,CM ,"Road-250 Red, 58",1320.6838,Red,100,75,2181.5625,58,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
372,2443.35,BK-R89R-58,2,LB ,CM ,"Road-250 Red, 58",1554.9479,Red,100,75,2443.35,58,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,Current
373,2181.5625,BK-R89B-44,2,LB ,CM ,"Road-250 Black, 44",1320.6838,Black,100,75,2181.5625,44,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
374,2443.35,BK-R89B-44,2,LB ,CM ,"Road-250 Black, 44",1554.9479,Black,100,75,2443.35,44,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,Current
375,2181.5625,BK-R89B-48,2,LB ,CM ,"Road-250 Black, 48",1320.6838,Black,100,75,2181.5625,48,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
376,2443.35,BK-R89B-48,2,LB ,CM ,"Road-250 Black, 48",1554.9479,Black,100,75,2443.35,48,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,Current
377,2181.5625,BK-R89B-52,2,LB ,CM ,"Road-250 Black, 52",1320.6838,Black,100,75,2181.5625,52,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
378,2443.35,BK-R89B-52,2,LB ,CM ,"Road-250 Black, 52",1554.9479,Black,100,75,2443.35,52,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,Current
379,2181.5625,BK-R89B-58,2,LB ,CM ,"Road-250 Black, 58",1320.6838,Black,100,75,2181.5625,58,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,
380,2443.35,BK-R89B-58,2,LB ,CM ,"Road-250 Black, 58",1554.9479,Black,100,75,2443.35,58,4,R ,H ,Road-250,"Alluminum-alloy frame provides a light, stiff ride, whether you are racing in the velodrome or on a demanding club ride on country roads.",01-07-2003,Current
381,1000.4375,BK-R64Y-38,2,LB ,CM ,"Road-550-W Yellow, 38",605.6492,Yellow,100,75,1000.4375,38,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,
382,1120.49,BK-R64Y-38,2,LB ,CM ,"Road-550-W Yellow, 38",713.0798,Yellow,100,75,1120.49,38,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,Current
383,1000.4375,BK-R64Y-40,2,LB ,CM ,"Road-550-W Yellow, 40",605.6492,Yellow,100,75,1000.4375,40,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,
384,1120.49,BK-R64Y-40,2,LB ,CM ,"Road-550-W Yellow, 40",713.0798,Yellow,100,75,1120.49,40,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,Current
385,1000.4375,BK-R64Y-42,2,LB ,CM ,"Road-550-W Yellow, 42",605.6492,Yellow,100,75,1000.4375,42,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,
386,1120.49,BK-R64Y-42,2,LB ,CM ,"Road-550-W Yellow, 42",713.0798,Yellow,100,75,1120.49,42,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,Current
387,1000.4375,BK-R64Y-44,2,LB ,CM ,"Road-550-W Yellow, 44",605.6492,Yellow,100,75,1000.4375,44,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,
388,1120.49,BK-R64Y-44,2,LB ,CM ,"Road-550-W Yellow, 44",713.0798,Yellow,100,75,1120.49,44,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,Current
389,1000.4375,BK-R64Y-48,2,LB ,CM ,"Road-550-W Yellow, 48",605.6492,Yellow,100,75,1000.4375,48,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,
390,1120.49,BK-R64Y-48,2,LB ,CM ,"Road-550-W Yellow, 48",713.0798,Yellow,100,75,1120.49,48,4,R ,M ,Road-550-W,"Same technology as all of our Road series bikes, but the frame is sized for a woman.  Perfect all-around bike for road or racing.",01-07-2003,Current
391,0,FK-1639,10,,,LL Fork,65.8097,NA,500,375,148.22,,1,,L ,LL Fork,Stout design absorbs shock and offers more precise steering.,01-07-2003,
392,0,FK-5136,10,,,ML Fork,77.9176,NA,500,375,175.49,,1,,M ,ML Fork,Composite road fork with an aluminum steerer tube.,01-07-2003,
393,0,FK-9939,10,,,HL Fork,101.8936,NA,500,375,229.49,,1,,H ,HL Fork,High-performance carbon road fork with curved legs.,01-07-2003,
394,0,HS-0296,11,,,LL Headset,15.1848,NA,500,375,34.2,,1,,L ,LL Headset,Threadless headset provides quality at an economical price.,01-07-2003,
395,0,HS-2451,11,,,ML Headset,45.4168,NA,500,375,102.29,,1,,M ,ML Headset,Sealed cartridge keeps dirt out.,01-07-2003,
396,0,HS-3479,11,,,HL Headset,55.3801,NA,500,375,124.73,,1,,H ,HL Headset,"High-quality 1"" threadless headset with a grease port for quick lubrication.",01-07-2003,
397,0,HB-M243,4,,,LL Mountain Handlebars,17.978,NA,500,375,40.4909,,1,M ,L ,LL Mountain Handlebars,All-purpose bar for on or off-road.,01-07-2003,
398,0,HB-M243,4,,,LL Mountain Handlebars,19.7758,NA,500,375,44.54,,1,M ,L ,LL Mountain Handlebars,All-purpose bar for on or off-road.,01-07-2003,Current
399,0,HB-M763,4,,,ML Mountain Handlebars,24.9932,NA,500,375,56.2909,,1,M ,M ,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,01-07-2003,
400,0,HB-M763,4,,,ML Mountain Handlebars,27.4925,NA,500,375,61.92,,1,M ,M ,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,01-07-2003,Current
401,0,HB-M918,4,,,HL Mountain Handlebars,48.5453,NA,500,375,109.3364,,1,M ,H ,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,01-07-2003,
402,0,HB-M918,4,,,HL Mountain Handlebars,53.3999,NA,500,375,120.27,,1,M ,H ,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,01-07-2003,Current
403,0,HB-R504,4,,,LL Road Handlebars,17.978,NA,500,375,40.4909,,1,R ,L ,LL Road Handlebars,Unique shape provides easier reach to the levers.,01-07-2003,
404,0,HB-R504,4,,,LL Road Handlebars,19.7758,NA,500,375,44.54,,1,R ,L ,LL Road Handlebars,Unique shape provides easier reach to the levers.,01-07-2003,Current
405,0,HB-R720,4,,,ML Road Handlebars,24.9932,NA,500,375,56.2909,,1,R ,M ,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,01-07-2003,
406,0,HB-R720,4,,,ML Road Handlebars,27.4925,NA,500,375,61.92,,1,R ,M ,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,01-07-2003,Current
407,0,HB-R956,4,,,HL Road Handlebars,48.5453,NA,500,375,109.3364,,1,R ,H ,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,01-07-2003,
408,0,HB-R956,4,,,HL Road Handlebars,53.3999,NA,500,375,120.27,,1,R ,H ,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,01-07-2003,Current
409,0,FR-M63B-38,12,LB ,CM ,"ML Mountain Frame - Black, 38",185.8193,Black,500,375,348.76,38,2,M ,M ,ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,01-07-2003,
410,0,FW-M423,17,,,LL Mountain Front Wheel,26.9708,Black,500,375,60.745,,1,M ,L ,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,01-07-2003,
411,0,FW-M762,17,,,ML Mountain Front Wheel,92.8071,Black,500,375,209.025,,1,M ,M ,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,01-07-2003,
412,0,FW-M928,17,,,HL Mountain Front Wheel,133.2955,Black,500,375,300.215,,1,M ,H ,HL Mountain Front Wheel,High-performance mountain replacement wheel.,01-07-2003,
413,0,FW-R623,17,G  ,,LL Road Front Wheel,37.9909,Black,500,375,85.565,,1,R ,L ,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,01-07-2003,
414,0,FW-R762,17,G  ,,ML Road Front Wheel,110.2829,Black,500,375,248.385,,1,R ,M ,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,01-07-2003,
415,0,FW-R820,17,G  ,,HL Road Front Wheel,146.5466,Black,500,375,330.06,,1,R ,H ,HL Road Front Wheel,Strong wheel with double-walled rim.,01-07-2003,
416,0,FW-T905,17,,,Touring Front Wheel,96.7964,Black,500,375,218.01,,1,T ,,Touring Front Wheel,Aerodynamic rims for smooth riding.,01-07-2003,
417,0,FR-R72Y-38,14,LB ,CM ,"ML Road Frame-W - Yellow, 38",300.1188,Yellow,500,375,540.7545,38,2,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,
418,0,FR-R72Y-38,14,LB ,CM ,"ML Road Frame-W - Yellow, 38",360.9428,Yellow,500,375,594.83,38,2,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,Current
419,0,RW-M423,17,,,LL Mountain Rear Wheel,38.9588,Black,500,375,87.745,,1,M ,L ,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,01-07-2003,
420,0,RW-M762,17,,,ML Mountain Rear Wheel,104.7951,Black,500,375,236.025,,1,M ,M ,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,01-07-2003,
421,0,RW-M928,17,,,HL Mountain Rear Wheel,145.2835,Black,500,375,327.215,,1,M ,H ,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,01-07-2003,
422,0,RW-R623,17,G  ,,LL Road Rear Wheel,49.9789,Black,500,375,112.565,,1,R ,L ,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,01-07-2003,
423,0,RW-R762,17,G  ,,ML Road Rear Wheel,122.2709,Black,500,375,275.385,,1,R ,M ,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,01-07-2003,
424,0,RW-R820,17,G  ,,HL Road Rear Wheel,158.5346,Black,500,375,357.06,,1,R ,H ,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,01-07-2003,
425,0,RW-T905,17,,,Touring Rear Wheel,108.7844,Black,500,375,245.01,,1,T ,,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,01-07-2003,
426,0,FR-M63B-40,12,LB ,CM ,"ML Mountain Frame - Black, 40",185.8193,Black,500,375,348.76,40,1,M ,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,01-07-2003,
427,0,FR-M63B-44,12,LB ,CM ,"ML Mountain Frame - Black, 44",185.8193,Black,500,375,348.76,44,1,M ,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,01-07-2003,
428,0,FR-M63B-48,12,LB ,CM ,"ML Mountain Frame - Black, 48",185.8193,Black,500,375,348.76,48,1,M ,M ,ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,01-07-2003,
429,0,FR-R72Y-40,14,LB ,CM ,"ML Road Frame-W - Yellow, 40",300.1188,Yellow,500,375,540.7545,40,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,
430,0,FR-R72Y-40,14,LB ,CM ,"ML Road Frame-W - Yellow, 40",360.9428,Yellow,500,375,594.83,40,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,Current
431,0,FR-R72Y-42,14,LB ,CM ,"ML Road Frame-W - Yellow, 42",300.1188,Yellow,500,375,540.7545,42,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,
432,0,FR-R72Y-42,14,LB ,CM ,"ML Road Frame-W - Yellow, 42",360.9428,Yellow,500,375,594.83,42,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,Current
433,0,FR-R72Y-44,14,LB ,CM ,"ML Road Frame-W - Yellow, 44",300.1188,Yellow,500,375,540.7545,44,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,
434,0,FR-R72Y-44,14,LB ,CM ,"ML Road Frame-W - Yellow, 44",360.9428,Yellow,500,375,594.83,44,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,Current
435,0,FR-R72Y-48,14,LB ,CM ,"ML Road Frame-W - Yellow, 48",300.1188,Yellow,500,375,540.7545,48,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,
436,0,FR-R72Y-48,14,LB ,CM ,"ML Road Frame-W - Yellow, 48",360.9428,Yellow,500,375,594.83,48,1,R ,M ,ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",01-07-2003,Current
437,0,FR-R92B-62,14,LB ,CM ,"HL Road Frame - Black, 62",722.2568,Black,500,375,1301.3636,62,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,
438,0,FR-R92B-62,14,LB ,CM ,"HL Road Frame - Black, 62",868.6342,Black,500,375,1431.5,62,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,Current
439,0,FR-R92B-44,14,LB ,CM ,"HL Road Frame - Black, 44",722.2568,Black,500,375,1301.3636,44,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,
440,0,FR-R92B-44,14,LB ,CM ,"HL Road Frame - Black, 44",868.6342,Black,500,375,1431.5,44,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,Current
441,0,FR-R92B-48,14,LB ,CM ,"HL Road Frame - Black, 48",722.2568,Black,500,375,1301.3636,48,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,
442,0,FR-R92B-48,14,LB ,CM ,"HL Road Frame - Black, 48",868.6342,Black,500,375,1431.5,48,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,Current
443,0,FR-R92B-52,14,LB ,CM ,"HL Road Frame - Black, 52",722.2568,Black,500,375,1301.3636,52,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,
444,0,FR-R92B-52,14,LB ,CM ,"HL Road Frame - Black, 52",868.6342,Black,500,375,1431.5,52,1,R ,H ,HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,01-07-2003,Current
445,0,SH-M897-S,22,,,"Men's Sports Shorts, S",24.7459,Black,4,3,59.99,S,0,S ,,Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,01-07-2003,
446,0,PA-T100,35,,,"Touring-Panniers, Large",51.5625,Grey,4,3,125,,0,T ,,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",01-07-2003,
447,0,LO-C100,34,,,Cable Lock,10.3125,NA,4,3,25,,0,S ,,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",01-07-2003,
448,0,PU-0452,36,,,Minipump,8.2459,NA,4,3,19.99,,0,S ,,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,01-07-2003,
